V1,V2,V3,V4
-7.0587027757168,5.80150552380763,5.30171009256608,23.4499253024907
0.951476870939027,15.9371510602109,-3.21928783116391,-2.61728638780898
-11.724613844072,8.13483664185631,-0.223115651378209,0.982439474260134
-3.4791748153399,7.77182058775969,-13.1629029063842,25.4044643959951
-0.012262995835746,17.7058244395158,-1.96969410786779,-1.00853543926967
-15.7679119902916,6.91376371871555,-0.43553961301746,6.42707566454368
1.14565501888631,14.4840131001772,-0.74830133934243,-3.652407885755
2.72708164390205,16.1639287236969,0.466580774737349,1.21679569130007
-21.6246006388948,8.52612344370492,-1.24712692011673,4.99893806398367
-3.23547695494593,15.4926586856984,-1.89111417718203,0.668098754626822
-7.94450414188715,19.6448402707281,-17.8640914660444,1.87369193594202
-0.0616543245507971,17.5330186298357,-0.261183704825802,0.681447601534637
8.85798047205047,4.34120316722975,4.54948146985099,-15.9463880375768
-14.9761185330266,7.79849629882196,-1.87891694888801,0.50421497596748
-22.9990819302108,5.66299841593691,3.88545569319542,-0.402478878747328
-16.5646705973053,7.87628008766032,1.75851620878779,1.66503500562722
5.91957826490934,14.5689736767978,-6.80913571161167,-6.7019409345565
-3.25598665723134,3.22662853207326,-1.02126658851199,8.85299624243487
-19.296344207315,5.94953294793823,2.15871549144344,0.633295069054291
-23.7736187709813,5.83175557292275,-9.76347977566314,-0.463956053679397
-10.0865170937879,12.6815923903601,-1.76321161864962,3.57439604593424
-15.3200008137789,14.9091597056108,2.16933367912353,2.96476722351469
-12.5097338330988,13.0857525376317,-0.138759307476864,-1.06489204433568
1.10282839725054,17.7726148176164,2.45315236273558,0.726226750422176
-17.3388787932381,7.24160399312594,2.56509477920762,0.0244142516065749
-18.2469667019238,7.46329843757947,2.54477370381393,0.219056440174557
-21.5170945365522,5.31469210535911,6.35336765661948,-7.36365593157396
-4.84790624522887,11.0916131744014,-2.66348017351628,7.1811672672975
-1.96260058841838,15.9761715424875,-1.32364986323204,2.00274400585554
-17.6188544517494,6.62195972582922,-16.9295487405504,4.49625675168739
-4.78873633172101,9.82706515401258,-4.08614048240278,0.941708764747042
-22.8679394081591,5.80092233405844,0.554776682003305,1.46112206725766
-2.79164566765591,15.0517870868235,-8.28627193748652,3.0980481631696
2.56158802211867,8.08404309979493,1.77875168362459,-12.5688415093441
-2.90379014484249,16.7434001996249,-1.22908234794217,0.0813688073751622
-22.761694401203,5.73559056623628,0.568519972532835,1.26848273867859
-17.4778320590608,4.49263057170435,-6.10769191496923,22.3929506950809
-6.59459513963485,16.6147451804958,1.93489342270436,5.21182232833911
-2.74101380401935,15.1160542007972,-8.25266933835313,3.04013682746283
-14.5024271872902,6.21709411140182,-1.07304199483429,4.80105573614075
-21.5620231828537,8.18826451042636,-11.3692827066957,-3.81654552113922
-8.69223041244179,9.1858804430912,-2.26073533067494,0.745352590268993
-2.49242514006196,-14.7824089073587,-14.6482033536103,16.8410283498507
-20.5851424094669,7.4791201895356,-11.526443079143,-4.39738553996771
-5.26550752551649,20.3272430943404,-13.7484558523461,1.89415911754864
6.39812652401723,9.49781873601786,5.55425605569418,22.033927741638
-9.20599620453456,10.3282901989782,-4.10268299037156,3.74773169969473
1.1128877034713,17.496464031617,2.16281603977836,0.21655948615163
3.17192524085459,15.8724930043705,-1.49785006272482,0.378622964098103
-20.4088818238061,6.00156384244082,-7.46585641098376,4.71766090959568
-0.0400029025255957,27.5755568001714,-0.244443724578971,6.79845175533468
-10.0163720755601,6.34751380097335,1.53341616255282,5.4043909209134
-15.4405730688442,7.92881893062425,1.21868344314319,-0.419235241108414
-19.2381760752477,17.4887470059209,3.44000743889816,-1.53983303297896
-12.8009097273453,12.7429850928882,0.907661472702916,1.79482223400703
-13.4392481993307,12.0243840680303,0.60551579538131,0.45825407607844
2.41100027396566,17.3241685282931,0.303500499244545,-2.38038929715221
-6.76001778789049,7.24548029769384,6.62093055758532,23.7077123104084
-28.5445797428408,3.245683600346,0.726719744796185,-1.26691000000675
-16.636127870909,4.84518667395982,0.897610015372538,2.5911076777432
-1.04796523025357,19.594643277787,2.84109870307859,3.7094860696904
-10.7206583078834,8.5002421367965,-1.92285468330277,1.67652350483262
-19.2575409473039,12.7280448113835,-8.67890713382773,-13.6115831289376
-24.5020104853536,5.40384493683414,-10.0381473794291,-0.574916805975579
-0.304506680595372,17.5183025790794,1.25091461188402,-0.641974432594664
5.47299466693755,9.62302605555093,5.52593981524378,22.1395702412202
-3.51531275007389,8.00018390747707,-13.1165620590367,25.1201785922256
-15.3069576075573,7.52749910787958,0.964665396103053,0.418136905398833
-19.7038078924681,8.73540234626052,-9.69414552237587,-4.52729962204302
-0.769011803729448,14.9521550111495,-2.64046406910895,3.8658267793246
0.651303371840248,16.0578316290453,-2.3842152526989,0.0024001813775969
-11.9635383730199,11.9735606915753,-1.03708294190419,3.06640009033909
-8.14896683725839,11.3222918581394,-3.24618197069657,2.36218986370051
-22.5187923302047,5.67322196938961,-0.184565319932994,1.61359690051255
-8.17939012572551,10.7542978353879,-2.87226963642163,1.16945178354855
-2.44431070193204,16.6360375642324,-2.85169783035627,1.37328425500809
-22.4242973245153,6.10022360631889,-1.98157113574711,19.9007591324896
16.2690284086448,3.75496960823285,-2.63254416633382,0.110991907551311
-5.5052308775495,10.0819930993931,-7.68321415522984,5.27187411268513
-0.77897302957543,23.6604507237052,-0.530810942028294,-3.94674781001743
5.78823725010423,7.50959267153303,-2.82304851347547,5.80591460936938
-10.6717842449586,7.87313530943231,-0.0487037752738903,1.93783018442814
-0.620838899806644,17.4857648741545,1.31655415993333,-0.695446412660772
-17.3392660616189,15.326852442744,2.82561382755773,2.15959948580698
-14.3127022206441,6.95791943982938,-6.64357123895896,4.46166747380397
4.1982233091459,8.58956638168965,3.69198512140333,21.2322840686214
-23.5140511085138,5.835947666732,-10.312865944915,-0.707706729991037
-12.0807585713723,7.75537689625694,-0.176305092878165,1.22186200783761
-17.7695345421992,6.37446503150046,-16.7501805228378,5.50989689163803
-20.5550054240129,6.17418361449189,-0.581513800180611,2.85282033042058
-19.4382501483268,10.0326335681429,3.21619352062028,0.110603251186894
-5.33356831731341,12.339784872797,-6.46382423142038,4.23518311705382
-9.81888953051818,12.213922012343,-1.90442416512527,3.23752195005498
-19.1198236937947,12.084206090697,-8.56758966972298,-13.4432636349869
-20.640633381571,7.36827764717401,-11.7743522932043,-4.33497792659467
-24.9239285643896,5.6729542965077,2.45683056070728,-0.467563617837533
-7.44704417171765,11.3050489592886,-2.78167454870282,6.73625429322028
-1.41855179285557,5.75220048715531,6.89921938379818,33.3246417887648
-18.7152379352142,18.1300592882652,2.08334288158202,1.11512136766023
-8.7473399017463,22.6812896772699,-0.905284143111583,-8.31055002612617
-23.3742417868339,5.43997750030426,-8.71201290187456,1.50988834853968
-20.9683334253148,7.14027558807123,-11.3045310109236,-3.78684982057083
-22.7342917370149,5.90271838248102,-11.6994692145784,-4.27578746730627
-17.4108648196624,-8.3037240549883,0.417937495052392,14.6507705724194
-3.77875320960892,31.1085454465364,0.147156342703401,5.43291363170192
-0.488441959826222,23.4023811257174,-2.57566732394097,5.46417161824366
1.04896234954546,16.5365344480807,-1.6413868920597,-0.656245051059686
-21.7453917739141,19.0042780802036,4.76291497497603,-2.34497782136202
-10.2018279040884,10.3712437696683,0.950207387925389,1.33026535868186
-20.4879962575827,7.92087818283772,-11.5154999170418,-4.78377715857606
-22.6021144448731,5.90930310042006,-11.6668955050592,-4.49708528099464
-20.7260542691016,7.39193067115612,-11.6208665764526,-4.32450120653086
-18.999264674862,6.86359853346089,4.67874625209136,-2.05225762613829
-18.4011147849847,4.97293779164039,-5.63860076522472,20.0001098484042
-18.9509346984778,7.40902587506075,2.29749142701759,0.744806613434762
-28.3981385815877,3.26830568521275,0.404168738500855,-1.08103347733834
-2.85792157419003,-14.3417322244726,-14.8348805201951,16.6414788325435
-18.8178342068959,6.72129601051616,4.62104259223226,-2.03359625592728
-13.8005547457994,12.4957080101126,0.789209211136125,-1.39846260699704
-19.5637372290914,18.3926774389782,4.00437084388241,-3.03134325561478
-20.3240300737399,1.34061495043862,-4.6037277986281,23.2051138626007
1.42398900919614,14.1865868157713,-0.463415532169879,-1.51335950154943
-11.9752215715602,1.88713709542768,4.01031015583449,1.02878194203849
